id,titre,prix,localisation,date_creation_iso,date_creation_formatee,date_creation_jour,jours_ecoules
93162375,Paris 6e - 45 m² - 2 pièces - 1 chambres,990 000 €,Paris 6e (75006),2025-11-18T11:09:49.000Z,2025-11-18 11:09:49,2025-11-18,19
93811398,Paris 12e - 55 m² - 3 pièces - 2 chambres,545 000 €,Metro Nation,2025-11-18T11:06:23.000Z,2025-11-18 11:06:23,2025-11-18,19
93740753,Paris 17e - 147 m² - 6 pièces - 4 chambres,1 750 000 €,Metro Wagram,2025-11-18T11:01:25.000Z,2025-11-18 11:01:25,2025-11-18,19
93757841,Paris 11e - 35 m² - 2 pièces - 1 chambres,365 000 €,Metro Voltaire,2025-11-18T11:00:19.000Z,2025-11-18 11:00:19,2025-11-18,19
93811127,Paris 7e - 40 m² - 2 pièces - 1 chambres,593 250 €,Metro Varenne · 54 Rue de Bourgogne,2025-11-18T10:55:09.000Z,2025-11-18 10:55:09,2025-11-18,19
93811124,Paris 6e - 29 m² - 2 pièces - 1 chambres,393 750 €,Metro Notre-Dame des Champs · 151 bis Rue de Rennes,2025-11-18T10:55:09.000Z,2025-11-18 10:55:09,2025-11-18,19
93628420,Paris 17e - 64 m² - 3 pièces - 2 chambres,855 000 €,Metro La Fourche,2025-11-18T10:53:07.000Z,2025-11-18 10:53:07,2025-11-18,19
93769136,Paris 17e - 44 m² - 2 pièces - 1 chambres,550 000 €,9 Rue du Dobropol,2025-11-18T10:39:23.000Z,2025-11-18 10:39:23,2025-11-18,19
93769122,Paris 16e - 81 m² - 3 pièces - 2 chambres,980 000 €,Metro Rue de la Pompe · 150 Avenue Victor Hugo,2025-11-18T10:39:23.000Z,2025-11-18 10:39:23,2025-11-18,19
88293364,Paris 2e - 57 m² - 2 pièces - 1 chambres,649 000 €,Metro Sentier,2025-11-18T10:35:29.000Z,2025-11-18 10:35:29,2025-11-18,19
93810148,Paris 17e - 53 m² - 3 pièces - 2 chambres,745 000 €,Metro Neuilly Porte Maillot · 7 Rue des Dardanelles,2025-11-18T10:34:04.000Z,2025-11-18 10:34:04,2025-11-18,19
93810016,Paris 3e - 93 m² - 3 pièces - 1 chambres,1 425 000 €,Metro Saint-Paul,2025-11-18T10:29:25.000Z,2025-11-18 10:29:25,2025-11-18,19
93619913,Paris 16e - 78 m² - 3 pièces - 2 chambres,1 060 000 €,Paris 16e (75016),2025-11-18T10:28:58.000Z,2025-11-18 10:28:58,2025-11-18,19
93809640,Paris 18e - 66 m² - 3 pièces - 2 chambres,865 000 €,Metro Pigalle · 6 Rue d'Orchampt,2025-11-18T10:24:02.000Z,2025-11-18 10:24:02,2025-11-18,19
93809499,Paris 17e - 81 m² - 4 pièces - 2 chambres,1 000 000 €,Metro Villiers,2025-11-18T10:20:31.000Z,2025-11-18 10:20:31,2025-11-18,19
93808819,Paris 12e - 66 m² - 3 pièces - 2 chambres,735 000 €,Metro Porte de Charenton · 48 Rue de Fécamp,2025-11-18T10:12:59.000Z,2025-11-18 10:12:59,2025-11-18,19
93753371,Paris 12e - 32 m² - 2 pièces - 1 chambres,314 000 €,Metro Bercy · 22 Rue Jorge Semprún,2025-11-18T10:09:43.000Z,2025-11-18 10:09:43,2025-11-18,19
93808635,Paris 15e - 52 m² - 3 pièces - 2 chambres,657 000 €,Metro La Motte-Picquet-Grenelle · 3 Rue Fondary,2025-11-18T10:08:57.000Z,2025-11-18 10:08:57,2025-11-18,19
93808343,Paris 17e - 48 m² - 2 pièces - 1 chambres,585 500 €,Metro Brochant · 16 Rue Mstislav Rostropovitch,2025-11-18T10:05:34.000Z,2025-11-18 10:05:34,2025-11-18,19
93765218,Paris 19e - 40 m² - 2 pièces - 1 chambres,420 000 €,Metro Place des Fêtes · 20 Rue Fessart,2025-11-18T10:00:30.000Z,2025-11-18 10:00:30,2025-11-18,19
93808072,Paris 9e - 30 m² - 2 pièces - 1 chambres,550 000 €,Metro Place de Clichy · 16 Rue Ballu,2025-11-18T09:53:59.000Z,2025-11-18 09:53:59,2025-11-18,19
93675863,Paris 7e - 99 m² - 4 pièces - 2 chambres,1 730 000 €,Metro Champ de Mars · 5 Avenue Anatole France,2025-11-18T09:51:41.000Z,2025-11-18 09:51:41,2025-11-18,19
93807947,Paris 7e - 22 m² - 1 pièces,315 000 €,Metro Vaneau · 23 Rue Rousselet,2025-11-18T09:49:40.000Z,2025-11-18 09:49:40,2025-11-18,19
93807941,Paris 17e - 93 m² - 5 pièces - 3 chambres,999 000 €,Metro Ternes · Rue Saussier-Leroy,2025-11-18T09:49:28.000Z,2025-11-18 09:49:28,2025-11-18,19
93171234,Paris 12e - 41 m² - 2 pièces - 1 chambres,542 000 €,Metro Porte de Charenton · Rue de Charenton,2025-11-18T09:32:48.000Z,2025-11-18 09:32:48,2025-11-18,19
93640316,Paris 8e - 125 m² - 5 pièces - 3 chambres,1 790 000 €,Metro Saint-Philippe du Roule · 23 Rue La Boétie,2025-11-18T09:27:41.000Z,2025-11-18 09:27:41,2025-11-18,19
93806487,Paris 16e - 82 m² - 3 pièces - 2 chambres,1 085 000 €,Metro Avenue du Président Kennedy · 8 Avenue Théophile Gautier,2025-11-18T09:17:17.000Z,2025-11-18 09:17:17,2025-11-18,19
93806310,Paris 12e - 75 m² - 4 pièces - 2 chambres,799 000 €,Paris 12e (75012),2025-11-18T09:13:55.000Z,2025-11-18 09:13:55,2025-11-18,19
93806215,Paris 16e - 86 m² - 5 pièces - 3 chambres,875 000 €,Metro Michel-Ange-Auteuil,2025-11-18T09:12:14.000Z,2025-11-18 09:12:14,2025-11-18,19
93805867,Paris 17e - 76 m² - 4 pièces - 3 chambres,790 000 €,Metro Neuilly Porte Maillot · 194 Boulevard Pereire,2025-11-18T09:07:12.000Z,2025-11-18 09:07:12,2025-11-18,19
93805662,Paris 11e - 45 m² - 2 pièces - 1 chambres,389 500 €,Metro Voltaire · 10 Cour Debille,2025-11-18T09:03:43.000Z,2025-11-18 09:03:43,2025-11-18,19
93805597,Paris 8e - 62 m² - 2 pièces - 1 chambres,775 000 €,Metro Franklin-Roosevelt · Avenue Gabriel,2025-11-18T09:02:07.000Z,2025-11-18 09:02:07,2025-11-18,19
93805434,Paris 18e - 147 m² - 4 pièces - 2 chambres,990 000 €,Metro Saint-Georges · 4 Boulevard de Clichy,2025-11-18T08:59:38.000Z,2025-11-18 08:59:38,2025-11-18,19
93805430,Paris 18e - 60 m² - 3 pièces - 2 chambres,750 000 €,Metro Saint-Georges · 34 Boulevard de Clichy,2025-11-18T08:59:38.000Z,2025-11-18 08:59:38,2025-11-18,19
93805426,Paris 18e - 70 m² - 3 pièces - 2 chambres,639 000 €,Metro Marcadet-Poissonniers · 75 Rue du Mont Cenis,2025-11-18T08:59:38.000Z,2025-11-18 08:59:38,2025-11-18,19
93805427,Paris 3e - 23 m² - 1 pièces,310 000 €,Metro Rambuteau · 2 Rue des Haudriettes,2025-11-18T08:59:38.000Z,2025-11-18 08:59:38,2025-11-18,19
93693660,Paris 10e - 40 m² - 2 pièces - 1 chambres,340 000 €,Metro Stalingrad · 262 Rue du Faubourg Saint-Martin,2025-11-18T08:56:45.000Z,2025-11-18 08:56:45,2025-11-18,19
93805075,Paris 17e - 123 m² - 5 pièces - 3 chambres,1 590 000 €,Metro Ternes · 41 Rue Rennequin,2025-11-18T08:47:04.000Z,2025-11-18 08:47:04,2025-11-18,19
93436356,Paris 13e - 81 m² - 3 pièces - 2 chambres,800 000 €,Metro Place d'Italie,2025-11-18T08:46:05.000Z,2025-11-18 08:46:05,2025-11-18,19
93804797,Paris 7e - 34 m² - 2 pièces - 1 chambres,600 000 €,Metro Ségur · 14 Rue José-Maria de Heredia,2025-11-18T08:45:59.000Z,2025-11-18 08:45:59,2025-11-18,19
93804779,Paris 16e - 93 m² - 3 pièces - 2 chambres,1 140 000 €,Metro Mirabeau · 12 Rue François Millet,2025-11-18T08:45:58.000Z,2025-11-18 08:45:58,2025-11-18,19
93804777,Paris 6e - 122 m² - 5 pièces - 3 chambres,1 716 000 €,Metro Notre-Dame des Champs · 98 Rue de Vaugirard,2025-11-18T08:45:58.000Z,2025-11-18 08:45:58,2025-11-18,19
93804466,Paris 16e - 108 m² - 3 pièces - 2 chambres,1 250 000 €,Metro Michel-Ange-Auteuil · 5 Rue George Sand,2025-11-18T08:41:08.000Z,2025-11-18 08:41:08,2025-11-18,19
93804453,Paris 11e - 42 m² - 2 pièces - 1 chambres,525 000 €,Metro Bastille · Cour du Panier Fleuri,2025-11-18T08:40:57.000Z,2025-11-18 08:40:57,2025-11-18,19
93804448,Paris 11e - 55 m² - 2 pièces - 1 chambres,695 000 €,Metro Bastille · Cour du Panier Fleuri,2025-11-18T08:40:57.000Z,2025-11-18 08:40:57,2025-11-18,19
93804424,Paris 11e - 35 m² - 2 pièces - 1 chambres,437 000 €,Metro Bastille · Cour du Panier Fleuri,2025-11-18T08:40:57.000Z,2025-11-18 08:40:57,2025-11-18,19
93804455,Paris 20e - 54 m² - 3 pièces - 2 chambres,590 000 €,Metro Saint-Fargeau · 100 Avenue Gambetta,2025-11-18T08:40:57.000Z,2025-11-18 08:40:57,2025-11-18,19
93804437,Paris 20e - 57 m² - 3 pièces - 2 chambres,560 000 €,Metro Saint-Fargeau · 100 Avenue Gambetta,2025-11-18T08:40:57.000Z,2025-11-18 08:40:57,2025-11-18,19
93804422,Paris 20e - 58 m² - 3 pièces - 2 chambres,560 000 €,Metro Saint-Fargeau · 100 Avenue Gambetta,2025-11-18T08:40:57.000Z,2025-11-18 08:40:57,2025-11-18,19
93804446,Paris 16e - 130 m² - 5 pièces - 3 chambres,1 295 000 €,Metro Michel-Ange-Molitor · 79 Boulevard Exelmans,2025-11-18T08:40:57.000Z,2025-11-18 08:40:57,2025-11-18,19
93804428,Paris 16e - 123 m² - 5 pièces - 3 chambres,1 250 000 €,Metro Porte de Saint-Cloud,2025-11-18T08:40:57.000Z,2025-11-18 08:40:57,2025-11-18,19
93804444,Paris 7e - 111 m² - 5 pièces - 3 chambres,1 210 000 €,Metro Ségur · 143 Avenue de Suffren,2025-11-18T08:40:57.000Z,2025-11-18 08:40:57,2025-11-18,19
93804443,Paris 7e - 41 m² - 2 pièces - 1 chambres,790 000 €,149 Rue Saint-Dominique,2025-11-18T08:40:57.000Z,2025-11-18 08:40:57,2025-11-18,19
93804438,Paris 7e - 135 m² - 5 pièces - 4 chambres,1 720 000 €,Metro Ségur · 143 Avenue de Suffren,2025-11-18T08:40:57.000Z,2025-11-18 08:40:57,2025-11-18,19
93804429,Paris 7e - 21 m² - 1 pièces,315 000 €,Metro Saint-François-Xavier · 20 Avenue de Breteuil,2025-11-18T08:40:57.000Z,2025-11-18 08:40:57,2025-11-18,19
93804427,Paris 7e - 22 m² - 1 pièces,350 000 €,Metro Ecole Militaire · 3 Rue Augereau,2025-11-18T08:40:57.000Z,2025-11-18 08:40:57,2025-11-18,19
93804423,Paris 7e - 76 m² - 4 pièces - 3 chambres,1 175 000 €,Metro La Tour-Maubourg · 22 Rue Fabert,2025-11-18T08:40:57.000Z,2025-11-18 08:40:57,2025-11-18,19
93804343,Paris 16e - 126 m² - 3 pièces - 2 chambres,1 290 000 €,Metro Mirabeau,2025-11-18T08:39:45.000Z,2025-11-18 08:39:45,2025-11-18,19
93804022,Paris 16e - 109 m² - 5 pièces - 3 chambres,1 199 000 €,Metro Michel-Ange-Auteuil · 51 Rue Erlanger,2025-11-18T08:36:11.000Z,2025-11-18 08:36:11,2025-11-18,19
93804023,Paris 7e - 59 m² - 2 pièces - 1 chambres,795 000 €,Metro Varenne · 11 Rue Barbet de Jouy,2025-11-18T08:36:11.000Z,2025-11-18 08:36:11,2025-11-18,19
93804018,Paris 7e - 106 m² - 5 pièces - 3 chambres,1 650 000 €,Metro Pont de l'Alma · 35 Rue Malar,2025-11-18T08:36:04.000Z,2025-11-18 08:36:04,2025-11-18,19
93804010,Paris 16e - 141 m² - 5 pièces - 4 chambres,1 450 000 €,Metro Jasmin · 53 Boulevard Suchet,2025-11-18T08:35:58.000Z,2025-11-18 08:35:58,2025-11-18,19
93804011,Paris 7e - 55 m² - 3 pièces - 2 chambres,700 000 €,Metro Pont de l'Alma · 1 Rue Cognacq-Jay,2025-11-18T08:35:58.000Z,2025-11-18 08:35:58,2025-11-18,19
93803982,Paris 19e - 37 m² - 2 pièces - 1 chambres,400 000 €,Metro Porte de Pantin · 2 Rue Eugène Jumin,2025-11-18T08:35:57.000Z,2025-11-18 08:35:57,2025-11-18,19
93803996,Paris 18e - 57 m² - 4 pièces - 2 chambres,550 000 €,Metro Château Rouge · 13 Rue Feutrier,2025-11-18T08:35:57.000Z,2025-11-18 08:35:57,2025-11-18,19
93803990,Paris 16e - 70 m² - 3 pièces - 2 chambres,895 000 €,Metro Mirabeau · 2 Place de Barcelone,2025-11-18T08:35:57.000Z,2025-11-18 08:35:57,2025-11-18,19
93803979,Paris 16e - 101 m² - 3 pièces - 2 chambres,998 000 €,Metro Michel-Ange-Molitor · 33 Boulevard Exelmans,2025-11-18T08:35:57.000Z,2025-11-18 08:35:57,2025-11-18,19
93803998,Paris 15e - 121 m² - 5 pièces - 3 chambres,1 550 000 €,Metro Volontaires · 9 Villa Poirier,2025-11-18T08:35:57.000Z,2025-11-18 08:35:57,2025-11-18,19
93803997,Paris 7e - 70 m² - 2 pièces - 1 chambres,1 050 000 €,Metro Rue du Bac · 10 Rue de Bellechasse,2025-11-18T08:35:57.000Z,2025-11-18 08:35:57,2025-11-18,19
93803985,Paris 7e - 26 m² - 2 pièces - 1 chambres,285 000 €,Metro La Tour-Maubourg · 15 Avenue Duquesne,2025-11-18T08:35:57.000Z,2025-11-18 08:35:57,2025-11-18,19
93803978,Paris 7e - 110 m² - 4 pièces - 2 chambres,1 995 000 €,Metro Pont de l'Alma · 24 Avenue de la Bourdonnais,2025-11-18T08:35:57.000Z,2025-11-18 08:35:57,2025-11-18,19
93803976,Paris 7e - 52 m² - 2 pièces - 1 chambres,835 000 €,Metro La Tour-Maubourg · 25 Avenue de la Motte-Picquet,2025-11-18T08:35:57.000Z,2025-11-18 08:35:57,2025-11-18,19
93803975,Paris 7e - 73 m² - 4 pièces - 2 chambres,1 970 000 €,Metro Invalides · 124 Rue Saint-Dominique,2025-11-18T08:35:57.000Z,2025-11-18 08:35:57,2025-11-18,19
93803667,Paris 16e - 120 m² - 5 pièces - 2 chambres,1 199 000 €,Metro La Muette · 65 Boulevard Lannes,2025-11-18T08:30:57.000Z,2025-11-18 08:30:57,2025-11-18,19
93803659,Paris 11e - 40 m² - 2 pièces - 1 chambres,420 000 €,Metro Voltaire · 7 Rue Pétion,2025-11-18T08:30:56.000Z,2025-11-18 08:30:56,2025-11-18,19
93803665,Paris 20e - 126 m² - 6 pièces - 4 chambres,1 400 000 €,Metro Porte de Bagnolet · 62 Rue du Capitaine Ferber,2025-11-18T08:30:56.000Z,2025-11-18 08:30:56,2025-11-18,19
93803656,Paris 16e - 96 m² - 4 pièces - 2 chambres,1 350 000 €,Metro Michel-Ange-Molitor · 75 Rue Michel-Ange,2025-11-18T08:30:56.000Z,2025-11-18 08:30:56,2025-11-18,19
93803658,Paris 15e - 140 m² - 5 pièces - 3 chambres,1 945 000 €,Metro La Motte-Picquet-Grenelle · 41 Rue Letellier,2025-11-18T08:30:56.000Z,2025-11-18 08:30:56,2025-11-18,19
93803664,Paris 7e - 70 m² - 3 pièces - 2 chambres,978 500 €,Metro Pont de l'Alma · 211 Rue de l'Université,2025-11-18T08:30:56.000Z,2025-11-18 08:30:56,2025-11-18,19
93803661,Paris 7e - 101 m² - 5 pièces - 2 chambres,1 920 000 €,Metro Saint-François-Xavier · 26 Avenue de Breteuil,2025-11-18T08:30:56.000Z,2025-11-18 08:30:56,2025-11-18,19
93803634,Paris 19e - 126 m² - 6 pièces - 3 chambres,1 390 000 €,Metro Danube · 68 Rue David d'Angers,2025-11-18T08:30:55.000Z,2025-11-18 08:30:55,2025-11-18,19
93803650,Paris 10e - 101 m² - 4 pièces - 3 chambres,1 248 000 €,Metro Goncourt · 68;70 Quai de Jemmapes,2025-11-18T08:30:55.000Z,2025-11-18 08:30:55,2025-11-18,19
93803639,Paris 10e - 106 m² - 5 pièces - 3 chambres,770 000 €,Metro Gare de l'Est · Rue de Chabrol,2025-11-18T08:30:55.000Z,2025-11-18 08:30:55,2025-11-18,19
93803636,Paris 7e - 169 m² - 6 pièces - 3 chambres,1 850 000 €,Metro Pont de l'Alma · 9 Rue Dupont des Loges,2025-11-18T08:30:55.000Z,2025-11-18 08:30:55,2025-11-18,19
93803607,Paris 20e - 56 m² - 2 pièces - 1 chambres,335 000 €,Metro Belleville,2025-11-18T08:30:35.000Z,2025-11-18 08:30:35,2025-11-18,19
93803609,Paris 5e - 26 m² - 2 pièces - 1 chambres,325 000 €,Metro Saint-Michel Notre-Dame · Rue Galande,2025-11-18T08:30:35.000Z,2025-11-18 08:30:35,2025-11-18,19
81182186,Paris 4e - 58 m² - 2 pièces - 1 chambres,685 000 €,Metro Saint-Paul,2025-11-18T08:17:43.000Z,2025-11-18 08:17:43,2025-11-18,19
93802336,Paris 20e - 23 m² - 1 pièces,278 000 €,Metro Avron,2025-11-18T08:12:58.000Z,2025-11-18 08:12:58,2025-11-18,19
93802335,Paris 20e - 92 m² - 4 pièces - 3 chambres,825 000 €,Metro Avron,2025-11-18T08:12:57.000Z,2025-11-18 08:12:57,2025-11-18,19
93648652,Paris 9e - 42 m² - 2 pièces - 1 chambres,489 000 €,Metro Saint-Georges · Rue Lallier,2025-11-18T08:04:56.000Z,2025-11-18 08:04:56,2025-11-18,19
93075056,Paris 12e - 35 m² - 2 pièces - 1 chambres,340 000 €,Metro Gare de Lyon,2025-11-18T07:41:51.000Z,2025-11-18 07:41:51,2025-11-18,19
93801025,Paris 15e - 95 m² - 4 pièces - 2 chambres,985 000 €,Metro Lourmel · 27 Rue Duranton,2025-11-18T07:29:36.000Z,2025-11-18 07:29:36,2025-11-18,19
84205751,Paris 1er - 57 m² - 2 pièces - 1 chambres,565 000 €,Metro Cité,2025-11-18T07:05:03.000Z,2025-11-18 07:05:03,2025-11-18,19
93796481,Paris 17e - 42 m² - 2 pièces - 1 chambres,399 000 €,Metro Brochant,2025-11-18T05:52:43.000Z,2025-11-18 05:52:43,2025-11-18,19
93706013,Paris 11e - 65 m² - 2 pièces - 1 chambres,650 000 €,Metro Nation,2025-11-18T05:22:30.000Z,2025-11-18 05:22:30,2025-11-18,19
92632409,Paris 1er - 86 m² - 4 pièces - 3 chambres,1 298 000 €,Paris 1er (75001),2025-11-18T05:22:30.000Z,2025-11-18 05:22:30,2025-11-18,19
93794450,Paris 19e - 41 m² - 2 pièces - 1 chambres,416 000 €,Metro Buttes-Chaumont,2025-11-18T05:20:29.000Z,2025-11-18 05:20:29,2025-11-18,19
93792786,Paris 18e - 84 m² - 3 pièces - 1 chambres,1 245 600 €,Metro Lamarck-Caulaincourt,2025-11-18T04:26:04.000Z,2025-11-18 04:26:04,2025-11-18,19
93788357,Paris 18e - 64 m² - 2 pièces - 1 chambres,535 000 €,Metro La Chapelle · 1 Rue Jacques Kablé,2025-11-18T02:03:31.000Z,2025-11-18 02:03:31,2025-11-18,19
93788332,Paris 7e - 37 m² - 2 pièces - 1 chambres,695 000 €,Metro Rue du Bac · Rue de Verneuil,2025-11-18T02:01:43.000Z,2025-11-18 02:01:43,2025-11-18,19
93788269,Paris 19e - 38 m² - 2 pièces - 1 chambres,429 000 €,Metro Belleville · Rue Rébeval,2025-11-18T01:59:57.000Z,2025-11-18 01:59:57,2025-11-18,19
93788270,Paris 10e - 38 m² - 2 pièces - 1 chambres,429 000 €,Metro Belleville · 31 Boulevard de la Villette,2025-11-18T01:59:57.000Z,2025-11-18 01:59:57,2025-11-18,19
93788157,Paris 17e - 108 m² - 5 pièces - 3 chambres,1 236 000 €,Metro Porte de Clichy · Rue Pouchet,2025-11-18T01:45:39.000Z,2025-11-18 01:45:39,2025-11-18,19
93784691,Paris 12e - 38 m² - 2 pièces - 1 chambres,395 000 €,Metro Daumesnil,2025-11-17T23:03:28.000Z,2025-11-17 23:03:28,2025-11-17,19
93746237,Paris 17e - 111 m² - 5 pièces - 3 chambres,1 440 000 €,Metro Villiers · 3 Rue Dulong,2025-11-17T22:28:15.000Z,2025-11-17 22:28:15,2025-11-17,19
93782180,Paris 5e - 89 m² - 4 pièces - 2 chambres,1 250 000 €,Metro Luxembourg · 69 Boulevard Saint-Michel,2025-11-17T21:34:04.000Z,2025-11-17 21:34:04,2025-11-17,19
93781875,Paris 1er - 85 m² - 3 pièces - 2 chambres,1 250 000 €,Metro Les Halles,2025-11-17T21:24:36.000Z,2025-11-17 21:24:36,2025-11-17,19
93587390,Paris 20e - 37 m² - 2 pièces - 1 chambres,338 000 €,Metro Avron · 53 Rue des Grands Champs,2025-11-17T20:54:28.000Z,2025-11-17 20:54:28,2025-11-17,19
93045758,Paris 19e - 42 m² - 2 pièces - 1 chambres,490 000 €,Metro Pyrénées · 31 bis Rue des Alouettes,2025-11-17T20:35:12.000Z,2025-11-17 20:35:12,2025-11-17,19
93779770,Paris 11e - 46 m² - 2 pièces - 1 chambres,470 000 €,Metro Voltaire · Rue Richard Lenoir,2025-11-17T20:18:42.000Z,2025-11-17 20:18:42,2025-11-17,19
93778414,Paris 12e - 33 m² - 2 pièces - 1 chambres,310 000 €,Metro Bel-Air · Rue de Picpus,2025-11-17T20:06:52.000Z,2025-11-17 20:06:52,2025-11-17,19
93778413,Paris 10e - 123 m² - 6 pièces - 4 chambres,1 169 000 €,Metro Strasbourg-Saint-Denis · 20 Rue d'Hauteville,2025-11-17T20:06:52.000Z,2025-11-17 20:06:52,2025-11-17,19
93778328,Paris 7e - 100 m² - 4 pièces - 3 chambres,1 725 000 €,Metro Ségur · 8 Villa de Saxe,2025-11-17T20:04:09.000Z,2025-11-17 20:04:09,2025-11-17,19
93778327,Paris 5e - 47 m² - 3 pièces - 1 chambres,660 000 €,Metro Place Monge · 26 Rue des Boulangers,2025-11-17T20:04:05.000Z,2025-11-17 20:04:05,2025-11-17,19
93773141,Paris 17e - 43 m² - 2 pièces - 1 chambres,499 000 €,Metro Place de Clichy · Esplanade de Samarcande,2025-11-17T19:34:37.000Z,2025-11-17 19:34:37,2025-11-17,19
93776473,Paris 20e - 84 m² - 4 pièces - 2 chambres,997 000 €,Paris 20e (75020),2025-11-17T19:23:10.000Z,2025-11-17 19:23:10,2025-11-17,19
93776332,Paris 6e - 106 m² - 5 pièces - 3 chambres,1 563 000 €,Metro Notre-Dame des Champs · 7 Rue Huysmans,2025-11-17T19:21:03.000Z,2025-11-17 19:21:03,2025-11-17,19
93775465,Paris 18e - 72 m² - 3 pièces - 2 chambres,770 000 €,Metro Marcadet-Poissonniers · 42 Rue Ramey,2025-11-17T19:14:56.000Z,2025-11-17 19:14:56,2025-11-17,19
93774941,Paris 13e - 110 m² - 5 pièces - 4 chambres,1 250 000 €,Metro Porte de Choisy · 8 Rue Caillaux,2025-11-17T19:13:18.000Z,2025-11-17 19:13:18,2025-11-17,19
93774867,Paris 13e - 57 m² - 3 pièces - 2 chambres,599 000 €,Metro Porte de Choisy · 8 Rue Caillaux,2025-11-17T19:13:04.000Z,2025-11-17 19:13:04,2025-11-17,19
93774865,Paris 13e - 69 m² - 3 pièces - 2 chambres,773 000 €,Metro Bibliothèque François Mitterrand · Rue Jean Antoine de Baïf,2025-11-17T19:13:04.000Z,2025-11-17 19:13:04,2025-11-17,19
93774115,Paris 12e - 76 m² - 4 pièces - 3 chambres,495 000 €,Metro Porte de Charenton,2025-11-17T19:04:36.000Z,2025-11-17 19:04:36,2025-11-17,19
93774018,Paris 13e - 59 m² - 2 pièces - 1 chambres,664 000 €,Paris 13e (75013),2025-11-17T19:00:49.000Z,2025-11-17 19:00:49,2025-11-17,19
93771072,Paris 10e - 46 m² - 2 pièces - 1 chambres,420 000 €,Metro Colonel Fabien · 20 Rue Vicq d'Azir,2025-11-17T18:48:16.000Z,2025-11-17 18:48:16,2025-11-17,20
93773079,Paris 9e - 122 m² - 4 pièces - 2 chambres,1 456 000 €,Metro Notre-Dame de Lorette · Rue de Provence,2025-11-17T18:31:41.000Z,2025-11-17 18:31:41,2025-11-17,20
93773077,Paris 9e - 77 m² - 4 pièces - 2 chambres,950 000 €,Metro Trinité-d'Estienne d'Orves · 91 Rue de Provence,2025-11-17T18:31:41.000Z,2025-11-17 18:31:41,2025-11-17,20
93771580,Paris 19e - 66 m² - 3 pièces - 2 chambres,570 000 €,Metro Belleville · Rue Rébeval,2025-11-17T17:56:12.000Z,2025-11-17 17:56:12,2025-11-17,20
93771579,Paris 19e - 48 m² - 2 pièces - 1 chambres,457 000 €,Metro Danube · 80 Rue de Crimée,2025-11-17T17:56:12.000Z,2025-11-17 17:56:12,2025-11-17,20
93771575,Paris 19e - 86 m² - 4 pièces - 3 chambres,714 000 €,Metro Porte de Pantin · 143-145 Rue Manin,2025-11-17T17:56:12.000Z,2025-11-17 17:56:12,2025-11-17,20
93771574,Paris 17e - 107 m² - 4 pièces - 3 chambres,995 000 €,20 Avenue Yves du Manoir,2025-11-17T17:56:12.000Z,2025-11-17 17:56:12,2025-11-17,20
93771180,Paris 14e - 109 m² - 4 pièces - 2 chambres,1 049 000 €,Metro Mouton-Duvernet · 65 Rue de la Tombe Issoire,2025-11-17T17:48:57.000Z,2025-11-17 17:48:57,2025-11-17,20
93771070,Paris 12e - 108 m² - 5 pièces - 3 chambres,952 000 €,Metro Bel-Air · 1 Rue Messidor,2025-11-17T17:46:44.000Z,2025-11-17 17:46:44,2025-11-17,20
93770863,Paris 14e - 73 m² - 4 pièces - 3 chambres,660 000 €,Metro Pernety · Rue Raymond Losserand,2025-11-17T17:41:05.000Z,2025-11-17 17:41:05,2025-11-17,20
93591734,Paris 8e - 30 m² - 2 pièces - 1 chambres,650 000 €,Metro George V · 30 Rue Washington,2025-11-17T17:36:16.000Z,2025-11-17 17:36:16,2025-11-17,20
93588049,Paris 8e - 114 m² - 5 pièces - 3 chambres,1 500 000 €,Metro George V · 30 Rue Washington,2025-11-17T17:36:16.000Z,2025-11-17 17:36:16,2025-11-17,20
93770284,Paris 9e - 35 m² - 1 pièces,349 000 €,Metro Saint-Georges · 41 Avenue Trudaine,2025-11-17T17:29:37.000Z,2025-11-17 17:29:37,2025-11-17,20
93232410,Paris 19e - 88 m² - 4 pièces - 3 chambres,508 500 €,Metro Crimée · 21 Rue Curial,2025-11-17T17:21:12.000Z,2025-11-17 17:21:12,2025-11-17,20
93769904,Paris 9e - 27 m² - 2 pièces - 1 chambres,330 000 €,Metro Grands Boulevards · 23 Rue du Faubourg Poissonnière,2025-11-17T17:21:04.000Z,2025-11-17 17:21:04,2025-11-17,20
93624478,Paris 15e - 61 m² - 2 pièces - 1 chambres,790 000 €,Metro La Motte-Picquet-Grenelle,2025-11-17T17:16:55.000Z,2025-11-17 17:16:55,2025-11-17,20
93578408,Paris 19e - 65 m² - 3 pièces - 2 chambres,530 000 €,Metro Corentin-Cariou · 28 Rue de l'Ourcq,2025-11-17T17:04:29.000Z,2025-11-17 17:04:29,2025-11-17,20
93613234,Paris 17e - 130 m² - 5 pièces - 3 chambres,1 750 000 €,Metro Courcelles,2025-11-17T17:04:21.000Z,2025-11-17 17:04:21,2025-11-17,20
93623358,Paris 18e - 53 m² - 3 pièces - 2 chambres,549 000 €,Metro La Fourche · Avenue Samson,2025-11-17T17:01:35.000Z,2025-11-17 17:01:35,2025-11-17,20
92815923,Paris 1er - 23 m² - 1 pièces,210 000 €,Paris 1er (75001),2025-11-17T16:58:59.000Z,2025-11-17 16:58:59,2025-11-17,20
